cid,clean_smiles
135,O=C(O)c1ccc(O)cc1
3118,CCOP(=S)(OCC)SCCSCC
14025,C=C[Si](OCCOC)(OCCOC)OCCOC
165746,C=CC(=O)OCCCCCC(C)C
7127,C=CCc1ccc(OC)c(OC)c1
10509,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
2724564,NC(=S)NNC(N)=S
13591,O=NN1CCCC1
2355,COc1c2ccoc2cc2oc(=O)ccc12
31243,CSc1ccc(Cl)cc1
34192,CCN(CC)C(=O)SCc1ccc(Cl)cc1
7956,O=c1[nH]c(=O)[nH]c(=O)[nH]1
6101,Cc1ccc(S(=O)(=O)O)cc1
15817,C=CC(=O)NCOCCCC
23394,ClCc1cccnc1
12472902,O=C(c1ccc(O)c(O)c1)c1ccc(O)cc1O
8486,Nc1ncc([N+](=O)[O-])s1
7059,Cc1ccc2ncccc2c1
7965,NC1CCCCC1
9153,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13
264,CCCC(=O)O
8360,CC1(C)C(=O)N(Cl)C(=O)N1Cl
8815,C=CCc1ccc(OC)cc1
16949,O=C(OCC1CCC2OC2C1)C1CCC2OC2C1
6548,CCC(C)(O)CCCC(C)C
7455,COC(=O)c1ccc(C)cc1
8588,CCn1c2ccccc2c2cc(N)ccc21
8133,CCCCOCCO
6734,c1cc2c3c(cccc3c1)CC2
6163,CCOS(=O)(=O)OCC
243,O=C(O)c1ccccc1
8177,CCCCOCCOCCO
7958,CC(C)CC(=O)CC(C)C
7896,CC(O)CCO
17719,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1
10958,CC(C)CON=O
7972,CN1CCOCC1
7031,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1
6786,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
7410,CC(=O)c1ccccc1
9395,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1
8158,CCCCCCCCC(=O)O
13838,C[Si](C)(C)N[Si](C)(C)C
175854,OC/C=C/CO
12301,CCOCC(=O)O
61056,CC(C)CC(C)CC(O)CC(C)C
5144,C=CCc1ccc2c(c1)OCO2
980,O=[N+]([O-])c1ccc(O)cc1
743,O=C(O)CCCC(=O)O
7954,Clc1nc(Cl)nc(Cl)n1
8083,C1COCCN1
12734,CC(C)N=C=NC(C)C
33557,[N-]=[N+]=[N-]
6917,C=CN1CCCC1=O
6535,CCOP(=O)(OCC)OCC
6574,ClCC(Cl)Cl
11,ClCCCl
174223,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O
155166,Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br
37034,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl
1491,O=C(O)c1ccc(O)cc1O
12266,Cc1ccc(C)o1
5362708,CCCCCCCCC/C=C/CC1CC(=O)OC1=O
759280,O=C(O)/C=C/c1ccc(/C=C/C(=O)O)cc1
7069,COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O
12088,O=Cc1ccc(C(=O)O)cc1
177,CC=O
6342,CC#N
457193,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O
46783367,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C\C=C\C=C\C=C\C=C\C=C\[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O
10771,Nc1ccc(N=Nc2ccccc2)c(N)c1
241,c1ccccc1
61591,FB(F)F
261,CCCC=O
1794427,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O
5284361,CCC(Cl)CCC(Cl)C(Cl)CC(Cl)C(Cl)C(Cl)CCl
6537498,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl
10208,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O
92884,c1cc[cH-]c1
8021,CCNCC
13816,Cc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)[O-])c4ccccc4c3N)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)[O-])c2ccccc2c1N
19283,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC
702,CCO
8821,C=CC(=O)OCC
7611,c1cc[cH-]c1
104827,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1
6344,ClCCl
13628993,c1cc[cH-]c1
66041,C=Cc1ccc(C=C)cc1
24819,ClP(Cl)(Cl)(Cl)Cl
26323,CCCSC(=O)Cl
23668195,[O-][Br+2]([O-])[O-]
23668194,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
62753,CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(Br)CBr)c(Br)c1
153909,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1
10465,CCCCCCCCCCCCCCCCC(=O)O
7914,CC(C)OC(C)C
6627,Cl[Si](Cl)(c1ccccc1)c1ccccc1
6962,O=C(O)c1ccc(S(=O)(=O)O)cc1C(=O)O
8481,CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1
8896,CC(=O)[O-]
12532,CCCCCCCCCCCCCCCCCC#N
4379756,O=S(=O)([O-])c1ccc(O)cc1
16700,CCCCCCCCCCCCOS(=O)(=O)[O-]
17304,COP(=S)(Cl)OC
18732,C[N+](C)(C)CC(O)CCl
78738,C=C(C)C(=O)OCC[N+](C)(C)C
23665719,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]
23664361,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)O)cc(O)c12
81811,C=C(C)C(=O)OCCC[Si](Cl)(Cl)Cl
162071,C=CC(=O)OCC[N+](C)(C)C
23677323,C=CCOCC(O)CS(=O)(=O)[O-]
112412,CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1
60966,C[N+](C)(C)C
23664644,Nc1ccc(S(=O)(=O)[O-])cc1
76004,C=C[Si](OC)(OC)OC
5076555,Nc1c(S(=O)(=O)[O-])cc(Br)c2c1C(=O)c1ccccc1C2=O
61972,C=CCOc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC=C)c(Br)c2)cc1Br
7992,C=COCC(C)C
24393,[Fe+2]
28118,F[B-](F)(F)F
6681,Nc1c(Br)cc(Br)c2c1C(=O)c1ccccc1C2=O
10754,Nc1ccc(-c2ccc(N)cc2)cc1
5284359,[Ca+2]
3032297,S=C([S-])NCCNC(=S)[S-]
14276,C1CCCNCCC1
6101499,CCCCN(CCCC)C(=S)[S-]
5284429,[Ni+2]
24268,O=[N+]([O-])[O-]
158629,Brc1cc(-c2ccc(Br)c(Br)c2Br)cc(Br)c1Br
24007,O=[Se]=O
23892,Nc1ccc(-c2ccc(N)c(N)c2)cc1N
5284466,[Sn+2]
5035,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
12195864,CCCC[N+]1(C)CCCC1
18430,BrCC1CO1
20769,C=C(C)C(=O)OC(C)C
38853,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
16591,C=CCSSCCC
60196373,CCCC[P+](CC)(CCCC)CCCC
2734250,CCCCn1cc[n+](C)c1C
11258643,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
11448496,CCCCn1cc[n+](C)c1
2734246,CCCCn1cc[n+](C)c1
11674455,CCCCn1cc[n+](C)c1
2734178,CCCCn1cc[n+](C)c1
2734225,CCCCCCCCCCn1cc[n+](C)c1
10044526,CCCCCCCCCCn1cc[n+](C)c1
11750474,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
11459786,CCCn1cc[n+](C)c1C
2775940,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C
16749605,CCCCCCCCCCCCn1cc[n+](C)c1
46226173,CCCCCCCCCCCCn1cc[n+](C)c1
23160059,CCCCCCCCCCCCn1cc[n+](C)c1
21932259,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
60196374,CCN1C=CN(C)C1C
50878556,CCn1cc[n+](C)c1C
2734235,CCn1cc[n+](C)c1
21977262,CCn1cc[n+](C)c1C
16210995,CCn1cc[n+](C)c1C
12095229,CCn1cc[n+](C)c1
16211849,CCn1cc[n+](C)c1
16211409,CCn1cc[n+](C)c1
16217215,CCn1cc[n+](C)c1
11075478,CCn1cc[n+](C)c1
2769348,CCn1cc[n+](C)c1
10636633,CCn1cc[n+](C)c1
50878565,CCCCCCCCCCCCCCCCn1cc[n+](C)c1
18506491,CCCCCCCCCCCCCCCCn1cc[n+](C)c1
60196375,CCCCCCCCCCCCCCCCn1cc[n+](C)c1
2734179,CCCCCCn1cc[n+](C)c1
11344909,C[n+]1ccn(CCO)c1
24944555,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1
12971008,CCCn1cc[n+](C)c1
60196377,CCCN1C=CN(C)C1
11171853,CCCn1cc[n+](C)c1
60196378,CCCN1C=CN(C)C1
60196379,CCCCCCCCCCCCCCn1cc[n+](C)c1
60196380,CCCn1cc[n+](C)c1
2734229,CCCCCCCCCCCCCCn1cc[n+](C)c1
60196381,CCCCCCCCCCCCCCn1cc[n+](C)c1
60196382,CCCC[N+]1(C)CCCCC1
19838382,CCCC[N+]1(C)CCCCC1
60196383,CCCC[N+]1(C)CCCCC1
57369982,CCCC[N+]1(C)CCCCC1
16726630,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
60196384,CCCC[N+]1(C)CCCCC1
60196385,CCC[N+]1(C)CCCCC1
60196386,CCC[N+]1(C)CCCCC1
60196387,CCC[N+]1(C)CCCCC1
60196388,CCC[N+]1(C)CCCCC1
44373822,CCCCCCCCCCCCCCC(=O)NC(CO)CCCCCCCCCCCCCC
13240377,CCCC[n+]1ccccc1C
60196389,CCCC[n+]1ccccc1C
21988023,CCCC[n+]1ccccc1C
60196390,CCCC[n+]1ccccc1C
60196391,CCCC[n+]1ccccc1C
12248306,CCCC[n+]1cccc(C)c1
15932798,CCCC[n+]1ccccc1C
19876500,CCCC[n+]1cccc(C)c1
57358854,CCCC[n+]1cccc(C)c1
13487610,CCCC[n+]1ccc(C)cc1
45268380,CCCC[n+]1cccc(C)c1
17841257,CCCC[n+]1cccc(C)c1
23079882,CCCC[n+]1cccc(C)c1
11995188,CCCC[n+]1ccc(C)cc1
11492406,CCCC[n+]1ccc(C)cc1
60196392,CCCC[n+]1ccc(C)cc1
14007922,CCCC[n+]1ccccc1
2734180,CCCC[n+]1ccccc1
2734248,CCCC[n+]1ccccc1
13638937,CC[n+]1ccccc1
12038941,CC[n+]1ccccc1
12077313,CC[n+]1ccccc1
21917397,CCCCCC[n+]1ccccc1
2734181,CCCCCC[n+]1ccccc1
2734249,CCCCCC[n+]1ccccc1
11009532,CCCC[N+]1(C)CCCC1
44717198,CCCC[N+]1(C)CCCC1
18374068,CC[N+]1(C)CCCC1
112264,CC[N+]1(C)CCCC1
60196393,CC[N+]1(C)CCCC1
16719897,CCC[N+]1(C)CCCC1
60196394,CCC[N+]1(C)CCCC1
60196395,CCC[N+]1(C)CCCC1
12059922,CCC[N+]1(C)CCCC1
60196396,CCC[N+]1(C)CCCC1
66011,O=[N+]([O-])c1ccc(CBr)cc1
24798,[Ba+2]
8001,BrCCCBr
8057,CCCCCBr
8100,BrCCCCCBr
8101,CCCCCCBr
70700,CC(C)(C)C(=O)CC(=O)C(C)(C)C
8208,CCCCCCCCCCCCCCBr
8213,CCCCCCCCCCCCCCCCBr
61041,CC1=C(C=O)C(C)(C)CC=C1
449293,CN1[C@@H]2CC[C@H]1CC(O)C2
638088,C(=C/c1ccccc1)\c1ccccc1
7518,ONc1ccccc1
641245,BrC/C=C/CBr
24846,[NH3+]O
17110,CCCCCCCCCCCCN=C(N)N
9117,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56
2724144,[C-]#N
9268,C1CCCCCCCCCCC1
6049,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
7957,CC(C)CC(O)CC(C)C
8211,CCCCCCCCCCCCCCN(C)C
8217,C=CCCCCCCCCCCCCCCCC
517044,CC(=O)[O-]
517045,CC(=O)[O-]
61082,CCCCC(CC)C(=O)[O-]
8897,O=C(O)CNCC(=O)O
5354342,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC
10690,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
33005,O=C([O-])C(=O)[O-]
23661960,O=C([O-])c1ccccc1
12395,C=CCCCCCCCCCCCCCC
20993,CCCCCCCCCCCCCCCCCl
94866,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O
16698,O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O
4068533,C=CC(=O)[O-]
82751,CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC
88022,CC(C)(N)C#N
23676745,C/C=C/C=C/C(=O)[O-]
11345,CC(C)c1ccccc1C(C)C
7115,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1
29249,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1
5354626,CCCCCCCCCCCCCCCC/C=C/C1CC(=O)OC1=O
122600,C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC
164282,CC1(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1
75628,CC(C)c1ccc(OP(=O)(Oc2ccc(C(C)C)cc2)Oc2ccc(C(C)C)cc2)cc1
120203,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
8181,CCCCCCCCCCCCCCCC(=O)OC
11159354,C1C[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C1
23354,[Sb+3]
75050,CCCCCCCCCCCCCCCCCCOCCO
85069,CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1
16760467,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
2735122,O=C[O-]
15407,O=C([O-])[O-]
6096946,O=S([O-])([O-])=S
5284342,O=C([O-])CC(O)(CC(=O)O)C(=O)[O-]
23665706,O=S(=O)([O-])NC1CCCCC1
8819,O=NN1CCN(N=O)CC1
14802,[O]=[Mo](=[O])=[O]
21845,O=NN1CCNCC1
19095,Cc1cc(C)c(N=Nc2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C
13506,O=S(=O)([O-])c1ccc2c(N=Nc3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)c(S(=O)(=O)[O-])cc2c1
1148,NC(Cc1c[nH]c2ccccc12)C(=O)O
31291,CCCCCCCCCCCCCC=O
25153273,CCCCN1C=CN(C)C1
16211072,CCn1cc[n+](C)c1
66320,O=S(=O)([O-])[O-]
26204,CC(=O)C(=O)CC(C)C
16211508,[Cl][Pt-2]([Cl])([Cl])[Cl]
518872,F[B-](F)(F)F
1550489,S=c1nccc[nH]1
84703,CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-]
1712094,CCO/C=C1\N=C(c2ccccc2)OC1=O
16219385,NC(CCC(=O)O)C(=O)O
4350929,N#C[N-]C#N
74828,OCCCCCCCl
2756017,CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(=O)O
71404,C=C(C)C(=O)OCCOCC
256687,COC(=O)c1ccc(CBr)cc1
17185,CCCCCCCCCCl
18730,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccc(N=C=S)cc21
17913,O=c1c(O)c(O)c1=O
387179,O=Cc1cc(O)ccc1Br
67589,O=C(CC(=O)C(F)(F)F)c1ccccc1
137895,OCCCCCCCCCCCCBr
587128,CCC(=O)c1cccc(Cl)c1
67688,O=[N+]([O-])c1ccc(F)c(Cl)c1
19022,CCCCCCCCCCCCCCCCCBr
96430,O=C(C(=O)c1ccc(Br)cc1)c1ccc(Br)cc1
9731,Nc1ccc(F)cc1
6993773,CC[C@H](N)c1ccccc1
77531,Clc1ccnc(Cl)n1
19838,CCOC(=O)C(C)(C)C
20275,CCCCCCCCCI
20282,CCCCCCCCCCCCI
68119,O=C(C(=O)c1ccco1)c1ccco1
10308,c1ccc2c(c1)CCc1ccccc1N2
5321950,C/C=C(\C)C=O
5815,CNC[C@H](O)c1ccc(O)c(O)c1
68236,Cc1nc2ccccc2c(=O)o1
11007,CCCCCCCCCCCCCCCCI
60196398,CN1[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2
11229,CCC(C)(C)CC
68526,BrCCOc1ccccc1
11507,CCCC(C)CC
24884197,C[N+](C)(C)CC(=O)[O-]
11598,C=CCCC=C
11748,COC(=O)C(C)=O
4788,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O
66068,CCN(CC)CCNC(=O)c1ccc(N)cc1
92821,CCCOC(=O)C(C)O
12100,CCc1cccc(C)c1
92822,COCC(O)CO
12394,CCCCCCCCCCCCCCCBr
12527,CCCCCCI
522183,O=S(=O)(Cl)c1c(Cl)cccc1Cl
12742,CCCCCCCCCBr
12744,CCCCCCCCCCCBr
81364,ClCCCCBr
175468,O=C(O)CCCCCCCCCCCBr
169664,[Cu+2]
69819,CCCCCCCCC(=O)Cl
13000,CCCCCCCCCCCCCBr
62672,[Be+2]
13166,C#CC(O)CCCCC
13400,CC(=O)C1CCCCC1=O
7054,O=C1Nc2ccccc2C1=O
7090,O=C1CCN(c2ccccc2)N1
6931391,C[C@H]1[C@@H](c2ccccc2)NC(=O)N1C
7166,CC(=O)CC(=O)c1ccccc1
7169,O=C(Oc1ccccc1)c1ccccc1
7296,CC1CCCC1
7359,CCC(C=O)CC
27882,COc1cc(N)ccc1C
4921319,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
6528,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1
79154,c1cc[cH-]c1
4654,NC(Cc1ccc(F)cc1)C(=O)O
22833502,[C-]1=CC=CC1
6927,Nc1cc(Cl)cc(S(=O)(=O)O)c1O
23670523,Nc1ccc([As](=O)([O-])O)cc1
10187,Oc1cccc2cc3cccc(O)c3c(O)c12
7571,COc1ccc(Nc2ccc(OC)cc2)cc1
1549521,O=C/C=C/c1ccco1
16627,C=CC(=O)OCCCl
10026,CCCCCON=O
720471,Cc1c[nH]c(=S)[nH]c1=O
11796,O=C1c2ccccc2C(=O)c2cc(O)ccc21
6680,Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1
2737408,CC(C)(C)OC(=O)c1cccc(N)c1
2733708,CCOC(=O)CC(=O)c1cc(F)c(Cl)nc1Cl
17279,N#Cc1cc2ccccc2c2ccccc12
9207,c1ccc2cnncc2c1
17599,Nc1ccc2c3c(cccc13)-c1ccccc1-2
9261,c1cnccn1
67579,Fc1ccccc1-c1ccccc1
95717,O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34
9707,Oc1ccccc1F
77378,Clc1cc(Cl)nc(Cl)n1
9865,C1CS1
5377793,CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1
10241,O=C1c2ccccc2-c2ccccc21
135408753,O=c1[nH]cnc2ccccc12
93252,CN(C)c1ccc(CCO)cc1
68226,Brc1c2ccccc2c(Br)c2ccccc12
10789,O=c1cccccc1O
21501,O=[N+]([O-])c1ccc2[nH]ncc2c1
10996,CCCCON=O
135403591,Cn1cnc2c(=O)[nH]c(N)nc21
11101,O=Cc1ccccc1[N+](=O)[O-]
541,O=Cc1ccc([N+](=O)[O-])cc1
65522,Nc1nc(Cl)cc(Cl)n1
11309,Brc1cc2ccccc2c2ccccc12
6043,O=c1[nH]c2ccccc2o1
11858,CCOC(=O)C(Cl)C(C)=O
4669250,O=C1Nc2ccc([N+](=O)[O-])cc2C1=O
44368,Cc1cccc2c1cc1ccc3cccc4ccc2c1c34
81184,C1CCC2=NCCCN2CC1
12635,N#CC(C#N)=C(C#N)C#N
6259,O=C(CBr)c1ccccc1
2201,O=C(O)c1c2ccccc2cc2ccccc12
81829,O=c1[nH][nH]c2ccccc12
6377,CC1CN1
65575,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O
69908,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
6724,O=C1C(=O)c2cccc3cccc1c23
3884,CC(C)=CCC1=C(O)c2ccccc2C(=O)C1=O
7045,c1ccc2nccnc2c1
71593,Cn1cnc2ncnc(N)c21
70315,Cn1c(N)nc2nc[nH]c2c1=O
70438,C[CH2][Ge]([Cl])([CH2]C)[CH2]C
7449,O=Cc1cccc([N+](=O)[O-])c1
74867,CC(=O)c1ccc2ccc3ccccc3c2c1
74062,Brc1c2ccccc2cc2ccccc12
78490,Clc1nnc(Cl)c2ccccc12
25208,CC12CCC(C(=O)C1=O)C2(C)C
82703,O=Cc1c2ccccc2c(Cl)c2ccccc12
8553,O=C1c2ccccc2C(=O)c2cc(Cl)ccc21
73848,OCc1c2ccccc2cc2ccccc12
65275,COc1nc(N)nc2nc[nH]c12
9164,c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1
15529,Oc1ccc(N=Nc2ccccc2)cc1
159678,[O]=[Zr]
21645,[NH3+]O
1539,Nc1ccc2c(c1)Cc1ccccc1-2
15078,Nc1n[nH]c(N)n1
8446,Cc1nc2ccccc2s1
5377323,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1
24934,O=[Se]([O-])[O-]
736715,O=C(O)/C=C/c1cnc[nH]1
2736548,O=C(Cl)c1ccc(F)c(Cl)c1
70425,CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1
34697,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1
26176,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl
6527,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C
10680,O=c1cc(-c2ccccc2)oc2ccccc12
2347,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1
6623,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
16221,CCCCCCCCCCCCCCCCN(C)C
8370,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
23668817,CCCCCCCCCCCC(=O)N(C)CC(=O)[O-]
17095,C=CCCCCCCCCCCC
18815,CCCCCCCCCCCCCCCCCCCl
10868,C(=NC1CCCCC1)=NC1CCCCC1
736366,NC(=S)Nc1cccc2ccccc12
6905,Brc1c(Br)c(Br)c(Br)c(Br)c1Br
6278,CC(Cl)(Cl)Cl
7422,Cc1cccc([N+](=O)[O-])c1
6923,CC(C)(C)c1ccccc1O
992,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
7564,Nc1ccc(Nc2ccccc2)cc1
1493,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1
8113,OCCNCCO
7497,CCN(CC)CCO
8411,COc1cc(-c2ccc(N)c(OC)c2)ccc1N
34,OCCCl
4947,CCCOC(=O)c1cc(O)c(O)c(O)c1
8063,CCCCC=O
7714,CCCCCCCC1CCC(=O)O1
7762,CCCC(=O)OCC
11966,CC(C)(C)OOC(=O)c1ccccc1
23675081,CC1=CC(=O)/C(=C(/C)[O-])C(=O)O1
3225,O=C(O)C1C2CCC(O2)C1C(=O)O
957,CCCCCCCCO
13387,CN1CCCC1=O
8341,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
67000,CC1(C)C(=O)NC(=O)N1CO
31357,CCCCOP(=O)(OCCCC)OCCCC
9257,c1nc[nH]n1
517055,O=C([O-])c1ccccc1
7444,Cc1ccc([N+](=O)[O-])cc1N
8207,CCCCCCCCCCCCCO
2730,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
54675776,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
5372174,CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C
7986,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
444305,O=C(O)[C@H](O)[C@@H](O)C(=O)O
6479,CC1(C)C(=O)N(Br)C(=O)N1Br
23683938,O=C1O[C@H]([C@H](O)CO)C([O-])=C1O
7784,CCCCOC(=O)CCCCC(=O)OCCCC
7813,Cc1ccc(N)cc1
12310947,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl
16003,CCCSC(=O)N(CCC)CCC
18205,C[N+](C)(C)CC1CO1
6545,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C
6582,CNC(C)=O
66166,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1
13283,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N
9865514,Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1ccncc1)C(=O)N3CC2
23674746,CCc1cc(C2=C(C(=O)[O-])N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2
6451325,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N1C[C@@H](O)[C@@H](O)C1)c1cc2cc(Cl)ccc2[nH]1
60196399,CC(C)c1cccc(C(C)C)c1NC(=O)[N-]S(=O)(=O)c1cc(C(C)(C)O)co1
6918686,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
193943,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2
18173271,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1
153939,NC(=O)N(O)[C@@H]1COc2cc(OCc3ccccc3)ccc21
60196400,CCN(C(=O)c1cc(C)cc(OC[C@H](C)Nc2ccncc2)c1)C(C)C
5481119,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1
9865233,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cccc4C#N)c3)cnc2n1
60196401,CCCCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1C[C@H](C)C(=O)[O-])[C@H](C(=O)[O-])[C@H]2c1ccc2c(c1)OCO2
60196402,CN(C)C(=O)NC1(c2ccccc2)CCN(CC[C@@]2(c3ccc(F)c(F)c3)CN(C(=O)c3ccccc3)CCO2)CC1
178019,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O
9842616,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1ncccn1
